STATE,COUNTY,STNAME,CTYNAME,population,fips,STATE_ABBREV,merge_key,County Code,Deaths,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,BUYER_STATE,BUYER_COUNTY,TOTAL_MME,merge_on_arcos,Year
12,69,Florida,Lake County,295511,12069,FL,"LAKE COUNTY, FL",12069,32.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,LAKE,283822533.2595502,"LAKE COUNTY, FL",2009
12,71,Florida,Lee County,612297,12071,FL,"LEE COUNTY, FL",12071,79.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,73,Florida,Leon County,273263,12073,FL,"LEON COUNTY, FL",12073,,,,,,,,2009
12,75,Florida,Levy County,40880,12075,FL,"LEVY COUNTY, FL",12075,,,,FL,LEVY,63700987.36343125,"LEVY COUNTY, FL",2009
12,77,Florida,Liberty County,8347,12077,FL,"LIBERTY COUNTY, FL",12077,,,,FL,LIBERTY,1129626.494648,"LIBERTY COUNTY, FL",2009
12,79,Florida,Madison County,19329,12079,FL,"MADISON COUNTY, FL",12079,,,,FL,MADISON,7748341.8230455,"MADISON COUNTY, FL",2009
12,81,Florida,Manatee County,320711,12081,FL,"MANATEE COUNTY, FL",12081,58.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MANATEE,562841522.0003402,"MANATEE COUNTY, FL",2009
12,83,Florida,Marion County,330880,12083,FL,"MARION COUNTY, FL",12083,53.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,85,Florida,Martin County,145506,12085,FL,"MARTIN COUNTY, FL",12085,24.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,MARTIN,223706411.49242777,"MARTIN COUNTY, FL",2009
12,86,Florida,Miami-Dade County,2463943,12086,FL,"MIAMI-DADE COUNTY, FL",12086,122.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,87,Florida,Monroe County,72627,12087,FL,"MONROE COUNTY, FL",12087,,,,FL,MONROE,120337210.9136945,"MONROE COUNTY, FL",2009
12,89,Florida,Nassau County,72671,12089,FL,"NASSAU COUNTY, FL",12089,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,NASSAU,95723623.68038324,"NASSAU COUNTY, FL",2009
12,91,Florida,Okaloosa County,181153,12091,FL,"OKALOOSA COUNTY, FL",12091,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,OKALOOSA,178351854.691431,"OKALOOSA COUNTY, FL",2009
12,93,Florida,Okeechobee County,39899,12093,FL,"OKEECHOBEE COUNTY, FL",12093,,,,FL,OKEECHOBEE,64977334.534472,"OKEECHOBEE COUNTY, FL",2009
12,95,Florida,Orange County,1131351,12095,FL,"ORANGE COUNTY, FL",12095,99.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,97,Florida,Osceola County,265267,12097,FL,"OSCEOLA COUNTY, FL",12097,15.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,OSCEOLA,314176174.5701932,"OSCEOLA COUNTY, FL",2009
12,99,Florida,Palm Beach County,1307371,12099,FL,"PALM BEACH COUNTY, FL",12099,218.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,101,Florida,Pasco County,462607,12101,FL,"PASCO COUNTY, FL",12101,146.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,PASCO,1001673127.260396,"PASCO COUNTY, FL",2009
12,103,Florida,Pinellas County,915330,12103,FL,"PINELLAS COUNTY, FL",12103,223.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,105,Florida,Polk County,598683,12105,FL,"POLK COUNTY, FL",12105,86.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,107,Florida,Putnam County,74546,12107,FL,"PUTNAM COUNTY, FL",12107,,,,FL,PUTNAM,120890007.11368474,"PUTNAM COUNTY, FL",2009
12,109,Florida,St. Johns County,186281,12109,FL,"ST. JOHNS COUNTY, FL",12109,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,111,Florida,St. Lucie County,274344,12111,FL,"ST. LUCIE COUNTY, FL",12111,46.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,113,Florida,Santa Rosa County,149544,12113,FL,"SANTA ROSA COUNTY, FL",12113,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SANTA ROSA,153753583.27916574,"SANTA ROSA COUNTY, FL",2009
12,115,Florida,Sarasota County,377262,12115,FL,"SARASOTA COUNTY, FL",12115,62.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,FL,SARASOTA,672387837.289552,"SARASOTA COUNTY, FL",2009
12,117,Florida,Seminole County,419788,12117,FL,"SEMINOLE COUNTY, FL",12117,61.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,119,Florida,Sumter County,90643,12119,FL,"SUMTER COUNTY, FL",12119,,,,FL,SUMTER,61796382.60444,"SUMTER COUNTY, FL",2009
12,121,Florida,Suwannee County,41263,12121,FL,"SUWANNEE COUNTY, FL",12121,,,,FL,SUWANNEE,31771399.919952,"SUWANNEE COUNTY, FL",2009
12,123,Florida,Taylor County,22482,12123,FL,"TAYLOR COUNTY, FL",12123,,,,FL,TAYLOR,19460339.39535375,"TAYLOR COUNTY, FL",2009
12,125,Florida,Union County,15340,12125,FL,"UNION COUNTY, FL",12125,,,,FL,UNION,12879418.2998185,"UNION COUNTY, FL",2009
12,127,Florida,Volusia County,494688,12127,FL,"VOLUSIA COUNTY, FL",12127,92.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
12,129,Florida,Wakulla County,30459,12129,FL,"WAKULLA COUNTY, FL",12129,,,,FL,WAKULLA,16799031.74477275,"WAKULLA COUNTY, FL",2009
12,131,Florida,Walton County,54534,12131,FL,"WALTON COUNTY, FL",12131,,,,FL,WALTON,64381179.6277365,"WALTON COUNTY, FL",2009
12,133,Florida,Washington County,24693,12133,FL,"WASHINGTON COUNTY, FL",12133,,,,FL,WASHINGTON,28462423.48663875,"WASHINGTON COUNTY, FL",2009
13,1,Georgia,Appling County,18144,13001,GA,"APPLING COUNTY, GA",13001,,,,GA,APPLING,21095858.421014,"APPLING COUNTY, GA",2009
13,3,Georgia,Atkinson County,8386,13003,GA,"ATKINSON COUNTY, GA",13003,,,,GA,ATKINSON,3190296.981969,"ATKINSON COUNTY, GA",2009
13,5,Georgia,Bacon County,11134,13005,GA,"BACON COUNTY, GA",13005,,,,GA,BACON,25582368.841278,"BACON COUNTY, GA",2009
13,7,Georgia,Baker County,3560,13007,GA,"BAKER COUNTY, GA",13007,,,,,,,,2009
13,9,Georgia,Baldwin County,47087,13009,GA,"BALDWIN COUNTY, GA",13009,,,,GA,BALDWIN,47600283.04602975,"BALDWIN COUNTY, GA",2009
13,11,Georgia,Banks County,18208,13011,GA,"BANKS COUNTY, GA",13011,,,,GA,BANKS,9288416.597269,"BANKS COUNTY, GA",2009
13,13,Georgia,Barrow County,68548,13013,GA,"BARROW COUNTY, GA",13013,,,,,,,,2009
13,15,Georgia,Bartow County,99807,13015,GA,"BARTOW COUNTY, GA",13015,,,,GA,BARTOW,129334605.5725205,"BARTOW COUNTY, GA",2009
13,17,Georgia,Ben Hill County,17581,13017,GA,"BEN HILL COUNTY, GA",13017,,,,GA,BEN HILL,12553488.918524,"BEN HILL COUNTY, GA",2009
13,19,Georgia,Berrien County,19067,13019,GA,"BERRIEN COUNTY, GA",13019,,,,GA,BERRIEN,9061377.28020875,"BERRIEN COUNTY, GA",2009
13,21,Georgia,Bibb County,155154,13021,GA,"BIBB COUNTY, GA",13021,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,BIBB,241038270.55408823,"BIBB COUNTY, GA",2009
13,23,Georgia,Bleckley County,13034,13023,GA,"BLECKLEY COUNTY, GA",13023,,,,GA,BLECKLEY,13752726.13815075,"BLECKLEY COUNTY, GA",2009
13,25,Georgia,Brantley County,18129,13025,GA,"BRANTLEY COUNTY, GA",13025,,,,GA,BRANTLEY,14793798.14530025,"BRANTLEY COUNTY, GA",2009
13,27,Georgia,Brooks County,16375,13027,GA,"BROOKS COUNTY, GA",13027,,,,GA,BROOKS,12687620.5147335,"BROOKS COUNTY, GA",2009
13,29,Georgia,Bryan County,29987,13029,GA,"BRYAN COUNTY, GA",13029,,,,GA,BRYAN,30876744.43892,"BRYAN COUNTY, GA",2009
13,31,Georgia,Bulloch County,68598,13031,GA,"BULLOCH COUNTY, GA",13031,,,,GA,BULLOCH,40851107.80113425,"BULLOCH COUNTY, GA",2009
13,33,Georgia,Burke County,23117,13033,GA,"BURKE COUNTY, GA",13033,,,,GA,BURKE,8409222.7155825,"BURKE COUNTY, GA",2009
13,35,Georgia,Butts County,23682,13035,GA,"BUTTS COUNTY, GA",13035,,,,GA,BUTTS,42638606.2836095,"BUTTS COUNTY, GA",2009
13,37,Georgia,Calhoun County,6670,13037,GA,"CALHOUN COUNTY, GA",13037,,,,GA,CALHOUN,1293467.7385395,"CALHOUN COUNTY, GA",2009
13,39,Georgia,Camden County,50024,13039,GA,"CAMDEN COUNTY, GA",13039,,,,GA,CAMDEN,46539503.1036355,"CAMDEN COUNTY, GA",2009
13,43,Georgia,Candler County,10880,13043,GA,"CANDLER COUNTY, GA",13043,,,,GA,CANDLER,9169775.671225747,"CANDLER COUNTY, GA",2009
13,45,Georgia,Carroll County,110433,13045,GA,"CARROLL COUNTY, GA",13045,26.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CARROLL,165810046.142993,"CARROLL COUNTY, GA",2009
13,47,Georgia,Catoosa County,63874,13047,GA,"CATOOSA COUNTY, GA",13047,,,,GA,CATOOSA,63351382.17796175,"CATOOSA COUNTY, GA",2009
13,49,Georgia,Charlton County,12665,13049,GA,"CHARLTON COUNTY, GA",13049,,,,GA,CHARLTON,4079751.995545,"CHARLTON COUNTY, GA",2009
13,51,Georgia,Chatham County,262122,13051,GA,"CHATHAM COUNTY, GA",13051,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHATHAM,1011431994.572693,"CHATHAM COUNTY, GA",2009
13,53,Georgia,Chattahoochee County,11955,13053,GA,"CHATTAHOOCHEE COUNTY, GA",13053,,,,,,,,2009
13,55,Georgia,Chattooga County,25894,13055,GA,"CHATTOOGA COUNTY, GA",13055,,,,GA,CHATTOOGA,20611091.160661,"CHATTOOGA COUNTY, GA",2009
13,57,Georgia,Cherokee County,212232,13057,GA,"CHEROKEE COUNTY, GA",13057,20.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,CHEROKEE,142205385.048958,"CHEROKEE COUNTY, GA",2009
13,59,Georgia,Clarke County,116843,13059,GA,"CLARKE COUNTY, GA",13059,,,,,,,,2009
13,61,Georgia,Clay County,3201,13061,GA,"CLAY COUNTY, GA",13061,,,,GA,CLAY,1463038.743528,"CLAY COUNTY, GA",2009
13,63,Georgia,Clayton County,260067,13063,GA,"CLAYTON COUNTY, GA",13063,19.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,65,Georgia,Clinch County,6799,13065,GA,"CLINCH COUNTY, GA",13065,,,,GA,CLINCH,4727257.741061,"CLINCH COUNTY, GA",2009
13,67,Georgia,Cobb County,684776,13067,GA,"COBB COUNTY, GA",13067,71.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,69,Georgia,Coffee County,42089,13069,GA,"COFFEE COUNTY, GA",13069,,,,GA,COFFEE,52104402.32433975,"COFFEE COUNTY, GA",2009
13,71,Georgia,Colquitt County,45152,13071,GA,"COLQUITT COUNTY, GA",13071,,,,GA,COLQUITT,20654139.00009375,"COLQUITT COUNTY, GA",2009
13,73,Georgia,Columbia County,121050,13073,GA,"COLUMBIA COUNTY, GA",13073,,,,,,,,2009
13,75,Georgia,Cook County,17114,13075,GA,"COOK COUNTY, GA",13075,,,,GA,COOK,7277599.05515925,"COOK COUNTY, GA",2009
13,77,Georgia,Coweta County,125501,13077,GA,"COWETA COUNTY, GA",13077,16.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,79,Georgia,Crawford County,12711,13079,GA,"CRAWFORD COUNTY, GA",13079,,,,GA,CRAWFORD,2798387.75827,"CRAWFORD COUNTY, GA",2009
13,81,Georgia,Crisp County,23378,13081,GA,"CRISP COUNTY, GA",13081,,,,GA,CRISP,18828531.8718545,"CRISP COUNTY, GA",2009
13,83,Georgia,Dade County,16657,13083,GA,"DADE COUNTY, GA",13083,,,,GA,DADE,11969191.078313,"DADE COUNTY, GA",2009
13,85,Georgia,Dawson County,22325,13085,GA,"DAWSON COUNTY, GA",13085,,,,GA,DAWSON,32440179.7439785,"DAWSON COUNTY, GA",2009
13,87,Georgia,Decatur County,28058,13087,GA,"DECATUR COUNTY, GA",13087,,,,GA,DECATUR,39494248.221759,"DECATUR COUNTY, GA",2009
13,89,Georgia,DeKalb County,690658,13089,GA,"DEKALB COUNTY, GA",13089,28.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,91,Georgia,Dodge County,21659,13091,GA,"DODGE COUNTY, GA",13091,,,,GA,DODGE,23892403.4075605,"DODGE COUNTY, GA",2009
13,93,Georgia,Dooly County,14769,13093,GA,"DOOLY COUNTY, GA",13093,,,,GA,DOOLY,1050595.893992,"DOOLY COUNTY, GA",2009
13,95,Georgia,Dougherty County,94688,13095,GA,"DOUGHERTY COUNTY, GA",13095,,,,GA,DOUGHERTY,91144197.58940025,"DOUGHERTY COUNTY, GA",2009
13,97,Georgia,Douglas County,131292,13097,GA,"DOUGLAS COUNTY, GA",13097,,,,GA,DOUGLAS,123654408.358458,"DOUGLAS COUNTY, GA",2009
13,99,Georgia,Early County,11101,13099,GA,"EARLY COUNTY, GA",13099,,,,GA,EARLY,2934154.5489935,"EARLY COUNTY, GA",2009
13,101,Georgia,Echols County,4012,13101,GA,"ECHOLS COUNTY, GA",13101,,,,,,,,2009
13,103,Georgia,Effingham County,51908,13103,GA,"EFFINGHAM COUNTY, GA",13103,,,,GA,EFFINGHAM,34485427.116908,"EFFINGHAM COUNTY, GA",2009
13,105,Georgia,Elbert County,20335,13105,GA,"ELBERT COUNTY, GA",13105,,,,GA,ELBERT,21691921.480486,"ELBERT COUNTY, GA",2009
13,107,Georgia,Emanuel County,22456,13107,GA,"EMANUEL COUNTY, GA",13107,,,,GA,EMANUEL,19972117.0275125,"EMANUEL COUNTY, GA",2009
13,109,Georgia,Evans County,11016,13109,GA,"EVANS COUNTY, GA",13109,,,,GA,EVANS,13306695.635402,"EVANS COUNTY, GA",2009
13,111,Georgia,Fannin County,23661,13111,GA,"FANNIN COUNTY, GA",13111,,,,GA,FANNIN,33287585.12237925,"FANNIN COUNTY, GA",2009
13,113,Georgia,Fayette County,105493,13113,GA,"FAYETTE COUNTY, GA",13113,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,FAYETTE,77652698.3092355,"FAYETTE COUNTY, GA",2009
13,115,Georgia,Floyd County,96383,13115,GA,"FLOYD COUNTY, GA",13115,,,,,,,,2009
13,117,Georgia,Forsyth County,171993,13117,GA,"FORSYTH COUNTY, GA",13117,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,FORSYTH,103327410.30309723,"FORSYTH COUNTY, GA",2009
13,119,Georgia,Franklin County,22152,13119,GA,"FRANKLIN COUNTY, GA",13119,,,,GA,FRANKLIN,33957989.148783,"FRANKLIN COUNTY, GA",2009
13,121,Georgia,Fulton County,905511,13121,GA,"FULTON COUNTY, GA",13121,68.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,123,Georgia,Gilmer County,28174,13123,GA,"GILMER COUNTY, GA",13123,,,,GA,GILMER,37893218.966678,"GILMER COUNTY, GA",2009
13,125,Georgia,Glascock County,3066,13125,GA,"GLASCOCK COUNTY, GA",13125,,,,,,,,2009
13,127,Georgia,Glynn County,78946,13127,GA,"GLYNN COUNTY, GA",13127,10.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,GLYNN,100339727.80984823,"GLYNN COUNTY, GA",2009
13,129,Georgia,Gordon County,54945,13129,GA,"GORDON COUNTY, GA",13129,12.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,GORDON,37215358.7915345,"GORDON COUNTY, GA",2009
13,131,Georgia,Grady County,24893,13131,GA,"GRADY COUNTY, GA",13131,,,,GA,GRADY,8189607.738525,"GRADY COUNTY, GA",2009
13,133,Georgia,Greene County,15934,13133,GA,"GREENE COUNTY, GA",13133,,,,GA,GREENE,12981249.70046,"GREENE COUNTY, GA",2009
13,135,Georgia,Gwinnett County,796276,13135,GA,"GWINNETT COUNTY, GA",13135,37.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,137,Georgia,Habersham County,42947,13137,GA,"HABERSHAM COUNTY, GA",13137,,,,GA,HABERSHAM,43506580.9197825,"HABERSHAM COUNTY, GA",2009
13,139,Georgia,Hall County,178503,13139,GA,"HALL COUNTY, GA",13139,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,141,Georgia,Hancock County,9508,13141,GA,"HANCOCK COUNTY, GA",13141,,,,GA,HANCOCK,1092417.592353,"HANCOCK COUNTY, GA",2009
13,143,Georgia,Haralson County,28774,13143,GA,"HARALSON COUNTY, GA",13143,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,HARALSON,64546961.28128425,"HARALSON COUNTY, GA",2009
13,145,Georgia,Harris County,31494,13145,GA,"HARRIS COUNTY, GA",13145,,,,GA,HARRIS,2004221.7389195,"HARRIS COUNTY, GA",2009
13,147,Georgia,Hart County,25108,13147,GA,"HART COUNTY, GA",13147,,,,GA,HART,20267301.123182494,"HART COUNTY, GA",2009
13,149,Georgia,Heard County,11765,13149,GA,"HEARD COUNTY, GA",13149,,,,GA,HEARD,4412652.502947,"HEARD COUNTY, GA",2009
13,151,Georgia,Henry County,199622,13151,GA,"HENRY COUNTY, GA",13151,17.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,153,Georgia,Houston County,137416,13153,GA,"HOUSTON COUNTY, GA",13153,,,,GA,HOUSTON,126352577.4426775,"HOUSTON COUNTY, GA",2009
13,155,Georgia,Irwin County,9536,13155,GA,"IRWIN COUNTY, GA",13155,,,,GA,IRWIN,2262959.886263,"IRWIN COUNTY, GA",2009
13,157,Georgia,Jackson County,60052,13157,GA,"JACKSON COUNTY, GA",13157,11.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,JACKSON,125248572.55034676,"JACKSON COUNTY, GA",2009
13,159,Georgia,Jasper County,13842,13159,GA,"JASPER COUNTY, GA",13159,,,,GA,JASPER,4182918.663342,"JASPER COUNTY, GA",2009
13,161,Georgia,Jeff Davis County,14892,13161,GA,"JEFF DAVIS COUNTY, GA",13161,,,,GA,JEFF DAVIS,13061820.33449075,"JEFF DAVIS COUNTY, GA",2009
13,163,Georgia,Jefferson County,17067,13163,GA,"JEFFERSON COUNTY, GA",13163,,,,GA,JEFFERSON,9494028.49711,"JEFFERSON COUNTY, GA",2009
13,165,Georgia,Jenkins County,8339,13165,GA,"JENKINS COUNTY, GA",13165,,,,GA,JENKINS,4635944.637066,"JENKINS COUNTY, GA",2009
13,167,Georgia,Johnson County,9990,13167,GA,"JOHNSON COUNTY, GA",13167,,,,GA,JOHNSON,4360177.553333,"JOHNSON COUNTY, GA",2009
13,169,Georgia,Jones County,28710,13169,GA,"JONES COUNTY, GA",13169,,,,GA,JONES,13776012.93307775,"JONES COUNTY, GA",2009
13,171,Georgia,Lamar County,18233,13171,GA,"LAMAR COUNTY, GA",13171,,,,GA,LAMAR,10436350.15158775,"LAMAR COUNTY, GA",2009
13,173,Georgia,Lanier County,9810,13173,GA,"LANIER COUNTY, GA",13173,,,,GA,LANIER,4012785.6233817497,"LANIER COUNTY, GA",2009
13,175,Georgia,Laurens County,48601,13175,GA,"LAURENS COUNTY, GA",13175,,,,GA,LAURENS,87552360.51433775,"LAURENS COUNTY, GA",2009
13,177,Georgia,Lee County,28326,13177,GA,"LEE COUNTY, GA",13177,,,,GA,LEE,4823218.992117,"LEE COUNTY, GA",2009
13,179,Georgia,Liberty County,67061,13179,GA,"LIBERTY COUNTY, GA",13179,,,,GA,LIBERTY,31912155.0100405,"LIBERTY COUNTY, GA",2009
13,181,Georgia,Lincoln County,8073,13181,GA,"LINCOLN COUNTY, GA",13181,,,,GA,LINCOLN,4939390.030078,"LINCOLN COUNTY, GA",2009
13,183,Georgia,Long County,13787,13183,GA,"LONG COUNTY, GA",13183,,,,GA,LONG,1885074.274115,"LONG COUNTY, GA",2009
13,185,Georgia,Lowndes County,107583,13185,GA,"LOWNDES COUNTY, GA",13185,,,,,,,,2009
13,187,Georgia,Lumpkin County,29723,13187,GA,"LUMPKIN COUNTY, GA",13187,,,,GA,LUMPKIN,12827250.1877165,"LUMPKIN COUNTY, GA",2009
13,189,Georgia,McDuffie County,21836,13189,GA,"MCDUFFIE COUNTY, GA",13189,,,,GA,MCDUFFIE,19564566.3029,"MCDUFFIE COUNTY, GA",2009
13,191,Georgia,McIntosh County,14268,13191,GA,"MCINTOSH COUNTY, GA",13191,,,,GA,MCINTOSH,12442924.61044525,"MCINTOSH COUNTY, GA",2009
13,193,Georgia,Macon County,14842,13193,GA,"MACON COUNTY, GA",13193,,,,GA,MACON,8732250.93136875,"MACON COUNTY, GA",2009
13,195,Georgia,Madison County,28008,13195,GA,"MADISON COUNTY, GA",13195,,,,GA,MADISON,25253714.345138,"MADISON COUNTY, GA",2009
13,197,Georgia,Marion County,8561,13197,GA,"MARION COUNTY, GA",13197,,,,GA,MARION,1856315.010232,"MARION COUNTY, GA",2009
13,199,Georgia,Meriwether County,22446,13199,GA,"MERIWETHER COUNTY, GA",13199,,,,GA,MERIWETHER,10641012.720315,"MERIWETHER COUNTY, GA",2009
13,201,Georgia,Miller County,6131,13201,GA,"MILLER COUNTY, GA",13201,,,,GA,MILLER,3872165.4665395,"MILLER COUNTY, GA",2009
13,205,Georgia,Mitchell County,23592,13205,GA,"MITCHELL COUNTY, GA",13205,,,,GA,MITCHELL,8163178.7861735,"MITCHELL COUNTY, GA",2009
13,207,Georgia,Monroe County,26233,13207,GA,"MONROE COUNTY, GA",13207,,,,GA,MONROE,13399603.93262275,"MONROE COUNTY, GA",2009
13,209,Georgia,Montgomery County,9136,13209,GA,"MONTGOMERY COUNTY, GA",13209,,,,GA,MONTGOMERY,1633443.349652,"MONTGOMERY COUNTY, GA",2009
13,211,Georgia,Morgan County,17921,13211,GA,"MORGAN COUNTY, GA",13211,,,,GA,MORGAN,10202041.860348,"MORGAN COUNTY, GA",2009
13,213,Georgia,Murray County,39888,13213,GA,"MURRAY COUNTY, GA",13213,,,,GA,MURRAY,28570581.4718029,"MURRAY COUNTY, GA",2009
13,215,Georgia,Muscogee County,188796,13215,GA,"MUSCOGEE COUNTY, GA",13215,14.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,217,Georgia,Newton County,99494,13217,GA,"NEWTON COUNTY, GA",13217,13.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,NEWTON,56925304.8788645,"NEWTON COUNTY, GA",2009
13,219,Georgia,Oconee County,32386,13219,GA,"OCONEE COUNTY, GA",13219,,,,GA,OCONEE,11607108.0286205,"OCONEE COUNTY, GA",2009
13,221,Georgia,Oglethorpe County,14784,13221,GA,"OGLETHORPE COUNTY, GA",13221,,,,GA,OGLETHORPE,5037530.767082,"OGLETHORPE COUNTY, GA",2009
13,223,Georgia,Paulding County,140761,13223,GA,"PAULDING COUNTY, GA",13223,22.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,GA,PAULDING,73750271.67962301,"PAULDING COUNTY, GA",2009
13,225,Georgia,Peach County,27474,13225,GA,"PEACH COUNTY, GA",13225,,,,GA,PEACH,13196718.575132249,"PEACH COUNTY, GA",2009
13,227,Georgia,Pickens County,29542,13227,GA,"PICKENS COUNTY, GA",13227,,,,GA,PICKENS,28174526.2952335,"PICKENS COUNTY, GA",2009
13,229,Georgia,Pierce County,18564,13229,GA,"PIERCE COUNTY, GA",13229,,,,GA,PIERCE,13791070.2047385,"PIERCE COUNTY, GA",2009
13,231,Georgia,Pike County,17721,13231,GA,"PIKE COUNTY, GA",13231,,,,GA,PIKE,4165681.357019,"PIKE COUNTY, GA",2009
13,233,Georgia,Polk County,41386,13233,GA,"POLK COUNTY, GA",13233,,,,GA,POLK,50380652.693036,"POLK COUNTY, GA",2009
13,235,Georgia,Pulaski County,11903,13235,GA,"PULASKI COUNTY, GA",13235,,,,GA,PULASKI,19531356.6182665,"PULASKI COUNTY, GA",2009
13,237,Georgia,Putnam County,21179,13237,GA,"PUTNAM COUNTY, GA",13237,,,,GA,PUTNAM,8413815.0493115,"PUTNAM COUNTY, GA",2009
13,239,Georgia,Quitman County,2497,13239,GA,"QUITMAN COUNTY, GA",13239,,,,,,,,2009
13,241,Georgia,Rabun County,16295,13241,GA,"RABUN COUNTY, GA",13241,,,,GA,RABUN,25850338.840402,"RABUN COUNTY, GA",2009
13,243,Georgia,Randolph County,7736,13243,GA,"RANDOLPH COUNTY, GA",13243,,,,GA,RANDOLPH,2580749.118148,"RANDOLPH COUNTY, GA",2009
13,245,Georgia,Richmond County,198489,13245,GA,"RICHMOND COUNTY, GA",13245,19.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,,,,,2009
13,247,Georgia,Rockdale County,84625,13247,GA,"ROCKDALE COUNTY, GA",13247,,,,GA,ROCKDALE,661134339.9571602,"ROCKDALE COUNTY, GA",2009
13,249,Georgia,Schley County,4954,13249,GA,"SCHLEY COUNTY, GA",13249,,,,GA,SCHLEY,890084.1078979999,"SCHLEY COUNTY, GA",2009
13,251,Georgia,Screven County,14905,13251,GA,"SCREVEN COUNTY, GA",13251,,,,GA,SCREVEN,5649739.41733825,"SCREVEN COUNTY, GA",2009
13,253,Georgia,Seminole County,8760,13253,GA,"SEMINOLE COUNTY, GA",13253,,,,GA,SEMINOLE,6514060.8920035,"SEMINOLE COUNTY, GA",2009
13,255,Georgia,Spalding County,64135,13255,GA,"SPALDING COUNTY, GA",13255,,,,GA,SPALDING,67988872.95496275,"SPALDING COUNTY, GA",2009
13,257,Georgia,Stephens County,26069,13257,GA,"STEPHENS COUNTY, GA",13257,,,,GA,STEPHENS,123647036.04686224,"STEPHENS COUNTY, GA",2009
13,259,Georgia,Stewart County,5968,13259,GA,"STEWART COUNTY, GA",13259,,,,GA,STEWART,1465521.306603,"STEWART COUNTY, GA",2009
13,261,Georgia,Sumter County,32724,13261,GA,"SUMTER COUNTY, GA",13261,,,,GA,SUMTER,12755627.1369595,"SUMTER COUNTY, GA",2009
13,263,Georgia,Talbot County,6873,13263,GA,"TALBOT COUNTY, GA",13263,,,,,,,,2009
13,265,Georgia,Taliaferro County,1774,13265,GA,"TALIAFERRO COUNTY, GA",13265,,,,,,,,2009
13,267,Georgia,Tattnall County,25068,13267,GA,"TATTNALL COUNTY, GA",13267,,,,GA,TATTNALL,23148222.0282177,"TATTNALL COUNTY, GA",2009
13,269,Georgia,Taylor County,8854,13269,GA,"TAYLOR COUNTY, GA",13269,,,,GA,TAYLOR,5274696.842817,"TAYLOR COUNTY, GA",2009
13,271,Georgia,Telfair County,16200,13271,GA,"TELFAIR COUNTY, GA",13271,,,,GA,TELFAIR,17821014.862826,"TELFAIR COUNTY, GA",2009
13,273,Georgia,Terrell County,9596,13273,GA,"TERRELL COUNTY, GA",13273,,,,GA,TERRELL,2435162.60380375,"TERRELL COUNTY, GA",2009
