STATE,COUNTY,STNAME,CTYNAME,year,population,fips
37,157,North Carolina,Rockingham County,2018,90617,37157
37,159,North Carolina,Rowan County,2018,141128,37159
37,161,North Carolina,Rutherford County,2018,66775,37161
37,163,North Carolina,Sampson County,2018,63345,37163
37,165,North Carolina,Scotland County,2018,34751,37165
37,167,North Carolina,Stanly County,2018,62180,37167
37,169,North Carolina,Stokes County,2018,45511,37169
37,171,North Carolina,Surry County,2018,71959,37171
37,173,North Carolina,Swain County,2018,14249,37173
37,175,North Carolina,Transylvania County,2018,34173,37175
37,177,North Carolina,Tyrrell County,2018,4115,37177
37,179,North Carolina,Union County,2018,235830,37179
37,181,North Carolina,Vance County,2018,44635,37181
37,183,North Carolina,Wake County,2018,1091273,37183
37,185,North Carolina,Warren County,2018,19819,37185
37,187,North Carolina,Washington County,2018,11769,37187
37,189,North Carolina,Watauga County,2018,56034,37189
37,191,North Carolina,Wayne County,2018,123237,37191
37,193,North Carolina,Wilkes County,2018,68563,37193
37,195,North Carolina,Wilson County,2018,81392,37195
37,197,North Carolina,Yadkin County,2018,37481,37197
37,199,North Carolina,Yancey County,2018,17873,37199
41,1,Oregon,Baker County,2018,16034,41001
41,3,Oregon,Benton County,2018,92442,41003
41,5,Oregon,Clackamas County,2018,415416,41005
41,7,Oregon,Clatsop County,2018,39711,41007
41,9,Oregon,Columbia County,2018,52245,41009
41,11,Oregon,Coos County,2018,64272,41011
41,13,Oregon,Crook County,2018,23825,41013
41,15,Oregon,Curry County,2018,22795,41015
41,17,Oregon,Deschutes County,2018,191905,41017
41,19,Oregon,Douglas County,2018,110114,41019
41,21,Oregon,Gilliam County,2018,1893,41021
41,23,Oregon,Grant County,2018,7185,41023
41,25,Oregon,Harney County,2018,7292,41025
41,27,Oregon,Hood River County,2018,23267,41027
41,29,Oregon,Jackson County,2018,219411,41029
41,31,Oregon,Jefferson County,2018,24150,41031
41,33,Oregon,Josephine County,2018,87150,41033
41,35,Oregon,Klamath County,2018,67687,41035
41,37,Oregon,Lake County,2018,7835,41037
41,39,Oregon,Lane County,2018,378549,41039
41,41,Oregon,Lincoln County,2018,49224,41041
41,43,Oregon,Linn County,2018,127451,41043
41,45,Oregon,Malheur County,2018,30553,41045
41,47,Oregon,Marion County,2018,345412,41047
41,49,Oregon,Morrow County,2018,11360,41049
41,51,Oregon,Multnomah County,2018,809072,41051
41,53,Oregon,Polk County,2018,84992,41053
41,55,Oregon,Sherman County,2018,1700,41055
41,57,Oregon,Tillamook County,2018,26710,41057
41,59,Oregon,Umatilla County,2018,77421,41059
41,61,Oregon,Union County,2018,26701,41061
41,63,Oregon,Wallowa County,2018,7058,41063
41,65,Oregon,Wasco County,2018,26432,41065
41,67,Oregon,Washington County,2018,596904,41067
41,69,Oregon,Wheeler County,2018,1351,41069
41,71,Oregon,Yamhill County,2018,106367,41071
45,1,South Carolina,Abbeville County,2018,24587,45001
45,3,South Carolina,Aiken County,2018,169449,45003
45,5,South Carolina,Allendale County,2018,8924,45005
45,7,South Carolina,Anderson County,2018,200292,45007
45,9,South Carolina,Bamberg County,2018,14272,45009
45,11,South Carolina,Barnwell County,2018,21121,45011
45,13,South Carolina,Beaufort County,2018,188876,45013
45,15,South Carolina,Berkeley County,2018,221182,45015
45,17,South Carolina,Calhoun County,2018,14563,45017
45,19,South Carolina,Charleston County,2018,406222,45019
45,21,South Carolina,Cherokee County,2018,57069,45021
45,23,South Carolina,Chester County,2018,32304,45023
45,25,South Carolina,Chesterfield County,2018,45881,45025
45,27,South Carolina,Clarendon County,2018,33742,45027
45,29,South Carolina,Colleton County,2018,37676,45029
45,31,South Carolina,Darlington County,2018,66759,45031
45,33,South Carolina,Dillon County,2018,30612,45033
45,35,South Carolina,Dorchester County,2018,160718,45035
45,37,South Carolina,Edgefield County,2018,27132,45037
45,39,South Carolina,Fairfield County,2018,22376,45039
45,41,South Carolina,Florence County,2018,138277,45041
45,43,South Carolina,Georgetown County,2018,62232,45043
45,45,South Carolina,Greenville County,2018,514621,45045
45,47,South Carolina,Greenwood County,2018,70597,45047
45,49,South Carolina,Hampton County,2018,19348,45049
45,51,South Carolina,Horry County,2018,344105,45051
45,53,South Carolina,Jasper County,2018,29147,45053
45,55,South Carolina,Kershaw County,2018,65802,45055
45,57,South Carolina,Lancaster County,2018,95035,45057
45,59,South Carolina,Laurens County,2018,66890,45059
45,61,South Carolina,Lee County,2018,17294,45061
45,63,South Carolina,Lexington County,2018,294350,45063
45,65,South Carolina,McCormick County,2018,9408,45065
45,67,South Carolina,Marion County,2018,31056,45067
45,69,South Carolina,Marlboro County,2018,26392,45069
45,71,South Carolina,Newberry County,2018,38443,45071
45,73,South Carolina,Oconee County,2018,78307,45073
45,75,South Carolina,Orangeburg County,2018,87013,45075
45,77,South Carolina,Pickens County,2018,125225,45077
45,79,South Carolina,Richland County,2018,414202,45079
45,81,South Carolina,Saluda County,2018,20397,45081
45,83,South Carolina,Spartanburg County,2018,314137,45083
45,85,South Carolina,Sumter County,2018,106409,45085
45,87,South Carolina,Union County,2018,27324,45087
45,89,South Carolina,Williamsburg County,2018,30606,45089
45,91,South Carolina,York County,2018,273782,45091
47,1,Tennessee,Anderson County,2018,76287,47001
47,3,Tennessee,Bedford County,2018,49146,47003
47,5,Tennessee,Benton County,2018,16246,47005
47,7,Tennessee,Bledsoe County,2018,14883,47007
47,9,Tennessee,Blount County,2018,131331,47009
47,11,Tennessee,Bradley County,2018,107050,47011
47,13,Tennessee,Campbell County,2018,39795,47013
47,15,Tennessee,Cannon County,2018,14440,47015
47,17,Tennessee,Carroll County,2018,27975,47017
47,19,Tennessee,Carter County,2018,56417,47019
47,21,Tennessee,Cheatham County,2018,40502,47021
47,23,Tennessee,Chester County,2018,17245,47023
47,25,Tennessee,Claiborne County,2018,31850,47025
47,27,Tennessee,Clay County,2018,7677,47027
47,29,Tennessee,Cocke County,2018,35858,47029
47,31,Tennessee,Coffee County,2018,55877,47031
47,33,Tennessee,Crockett County,2018,14296,47033
47,35,Tennessee,Cumberland County,2018,59738,47035
47,37,Tennessee,Davidson County,2018,690516,47037
47,39,Tennessee,Decatur County,2018,11699,47039
47,41,Tennessee,DeKalb County,2018,20133,47041
47,43,Tennessee,Dickson County,2018,53446,47043
47,45,Tennessee,Dyer County,2018,37286,47045
47,47,Tennessee,Fayette County,2018,40556,47047
47,49,Tennessee,Fentress County,2018,18322,47049
47,51,Tennessee,Franklin County,2018,41935,47051
47,53,Tennessee,Gibson County,2018,49171,47053
47,55,Tennessee,Giles County,2018,29446,47055
47,57,Tennessee,Grainger County,2018,23137,47057
47,59,Tennessee,Greene County,2018,69164,47059
47,61,Tennessee,Grundy County,2018,13348,47061
47,63,Tennessee,Hamblen County,2018,64629,47063
47,65,Tennessee,Hamilton County,2018,364293,47065
47,67,Tennessee,Hancock County,2018,6561,47067
47,69,Tennessee,Hardeman County,2018,25276,47069
47,71,Tennessee,Hardin County,2018,25693,47071
47,73,Tennessee,Hawkins County,2018,56713,47073
47,75,Tennessee,Haywood County,2018,17347,47075
47,77,Tennessee,Henderson County,2018,27983,47077
47,79,Tennessee,Henry County,2018,32336,47079
47,81,Tennessee,Hickman County,2018,25007,47081
47,83,Tennessee,Houston County,2018,8234,47083
47,85,Tennessee,Humphreys County,2018,18551,47085
47,87,Tennessee,Jackson County,2018,11777,47087
47,89,Tennessee,Jefferson County,2018,54012,47089
47,91,Tennessee,Johnson County,2018,17774,47091
47,93,Tennessee,Knox County,2018,466258,47093
47,95,Tennessee,Lake County,2018,7407,47095
47,97,Tennessee,Lauderdale County,2018,25997,47097
47,99,Tennessee,Lawrence County,2018,43771,47099
47,101,Tennessee,Lewis County,2018,12074,47101
47,103,Tennessee,Lincoln County,2018,34189,47103
47,105,Tennessee,Loudon County,2018,53082,47105
47,107,Tennessee,McMinn County,2018,53336,47107
47,109,Tennessee,McNairy County,2018,25830,47109
47,111,Tennessee,Macon County,2018,24289,47111
47,113,Tennessee,Madison County,2018,97603,47113
47,115,Tennessee,Marion County,2018,28598,47115
47,117,Tennessee,Marshall County,2018,33806,47117
47,119,Tennessee,Maury County,2018,94273,47119
47,121,Tennessee,Meigs County,2018,12297,47121
47,123,Tennessee,Monroe County,2018,46269,47123
47,125,Tennessee,Montgomery County,2018,205312,47125
47,127,Tennessee,Moore County,2018,6457,47127
47,129,Tennessee,Morgan County,2018,21534,47129
47,131,Tennessee,Obion County,2018,30274,47131
47,133,Tennessee,Overton County,2018,22068,47133
47,135,Tennessee,Perry County,2018,8050,47135
47,137,Tennessee,Pickett County,2018,5053,47137
47,139,Tennessee,Polk County,2018,16918,47139
47,141,Tennessee,Putnam County,2018,78631,47141
47,143,Tennessee,Rhea County,2018,32911,47143
47,145,Tennessee,Roane County,2018,53258,47145
47,147,Tennessee,Robertson County,2018,71179,47147
47,149,Tennessee,Rutherford County,2018,324647,47149
47,151,Tennessee,Scott County,2018,22028,47151
47,153,Tennessee,Sequatchie County,2018,14891,47153
47,155,Tennessee,Sevier County,2018,97895,47155
47,157,Tennessee,Shelby County,2018,936365,47157
47,159,Tennessee,Smith County,2018,19979,47159
47,161,Tennessee,Stewart County,2018,13619,47161
47,163,Tennessee,Sullivan County,2018,157599,47163
47,165,Tennessee,Sumner County,2018,187490,47165
47,167,Tennessee,Tipton County,2018,61576,47167
47,169,Tennessee,Trousdale County,2018,11033,47169
47,171,Tennessee,Unicoi County,2018,17822,47171
47,173,Tennessee,Union County,2018,19689,47173
47,175,Tennessee,Van Buren County,2018,5763,47175
47,177,Tennessee,Warren County,2018,40826,47177
47,179,Tennessee,Washington County,2018,128661,47179
47,181,Tennessee,Wayne County,2018,16635,47181
47,183,Tennessee,Weakley County,2018,33413,47183
47,185,Tennessee,White County,2018,27086,47185
47,187,Tennessee,Williamson County,2018,231978,47187
47,189,Tennessee,Wilson County,2018,140954,47189
53,1,Washington,Adams County,2018,19736,53001
53,3,Washington,Asotin County,2018,22616,53003
53,5,Washington,Benton County,2018,201286,53005
53,7,Washington,Chelan County,2018,76752,53007
53,9,Washington,Clallam County,2018,76551,53009
53,11,Washington,Clark County,2018,481427,53011
53,13,Washington,Columbia County,2018,4039,53013
53,15,Washington,Cowlitz County,2018,108752,53015
53,17,Washington,Douglas County,2018,42749,53017
53,19,Washington,Ferry County,2018,7638,53019
53,21,Washington,Franklin County,2018,94003,53021
53,23,Washington,Garfield County,2018,2240,53023
53,25,Washington,Grant County,2018,96672,53025
53,27,Washington,Grays Harbor County,2018,73801,53027
53,29,Washington,Island County,2018,84227,53029
53,31,Washington,Jefferson County,2018,31746,53031
53,33,Washington,King County,2018,2228364,53033
53,35,Washington,Kitsap County,2018,269276,53035
53,37,Washington,Kittitas County,2018,47358,53037
53,39,Washington,Klickitat County,2018,22136,53039
53,41,Washington,Lewis County,2018,79569,53041
53,43,Washington,Lincoln County,2018,10726,53043
53,45,Washington,Mason County,2018,65380,53045
53,47,Washington,Okanogan County,2018,42117,53047
53,49,Washington,Pacific County,2018,22074,53049
53,51,Washington,Pend Oreille County,2018,13586,53051
53,53,Washington,Pierce County,2018,893756,53053
53,55,Washington,San Juan County,2018,17124,53055
53,57,Washington,Skagit County,2018,127835,53057
53,59,Washington,Skamania County,2018,11919,53059
53,61,Washington,Snohomish County,2018,813059,53061
53,63,Washington,Spokane County,2018,513603,53063
53,65,Washington,Stevens County,2018,45224,53065
53,67,Washington,Thurston County,2018,286056,53067
53,69,Washington,Wahkiakum County,2018,4415,53069
53,71,Washington,Walla Walla County,2018,60615,53071
53,73,Washington,Whatcom County,2018,225197,53073
53,75,Washington,Whitman County,2018,49683,53075
53,77,Washington,Yakima County,2018,250562,53077
6,1,California,Alameda County,2019,1671329,06001
6,3,California,Alpine County,2019,1129,06003
6,5,California,Amador County,2019,39752,06005
6,7,California,Butte County,2019,219186,06007
6,9,California,Calaveras County,2019,45905,06009
6,11,California,Colusa County,2019,21547,06011
6,13,California,Contra Costa County,2019,1153526,06013
6,15,California,Del Norte County,2019,27812,06015
6,17,California,El Dorado County,2019,192843,06017
6,19,California,Fresno County,2019,999101,06019
6,21,California,Glenn County,2019,28393,06021
6,23,California,Humboldt County,2019,135558,06023
6,25,California,Imperial County,2019,181215,06025
6,27,California,Inyo County,2019,18039,06027
6,29,California,Kern County,2019,900202,06029
6,31,California,Kings County,2019,152940,06031
6,33,California,Lake County,2019,64386,06033
6,35,California,Lassen County,2019,30573,06035
6,37,California,Los Angeles County,2019,10039107,06037
6,39,California,Madera County,2019,157327,06039
6,41,California,Marin County,2019,258826,06041
6,43,California,Mariposa County,2019,17203,06043
6,45,California,Mendocino County,2019,86749,06045
6,47,California,Merced County,2019,277680,06047
6,49,California,Modoc County,2019,8841,06049
6,51,California,Mono County,2019,14444,06051
6,53,California,Monterey County,2019,434061,06053
6,55,California,Napa County,2019,137744,06055
6,57,California,Nevada County,2019,99755,06057
6,59,California,Orange County,2019,3175692,06059
6,61,California,Placer County,2019,398329,06061
6,63,California,Plumas County,2019,18807,06063
6,65,California,Riverside County,2019,2470546,06065
6,67,California,Sacramento County,2019,1552058,06067
6,69,California,San Benito County,2019,62808,06069
6,71,California,San Bernardino County,2019,2180085,06071
6,73,California,San Diego County,2019,3338330,06073
6,75,California,San Francisco County,2019,881549,06075
6,77,California,San Joaquin County,2019,762148,06077
6,79,California,San Luis Obispo County,2019,283111,06079
6,81,California,San Mateo County,2019,766573,06081
6,83,California,Santa Barbara County,2019,446499,06083
6,85,California,Santa Clara County,2019,1927852,06085
6,87,California,Santa Cruz County,2019,273213,06087
6,89,California,Shasta County,2019,180080,06089
6,91,California,Sierra County,2019,3005,06091
6,93,California,Siskiyou County,2019,43539,06093
6,95,California,Solano County,2019,447643,06095
6,97,California,Sonoma County,2019,494336,06097
6,99,California,Stanislaus County,2019,550660,06099
6,101,California,Sutter County,2019,96971,06101
6,103,California,Tehama County,2019,65084,06103
6,105,California,Trinity County,2019,12285,06105
6,107,California,Tulare County,2019,466195,06107
6,109,California,Tuolumne County,2019,54478,06109
6,111,California,Ventura County,2019,846006,06111
6,113,California,Yolo County,2019,220500,06113
6,115,California,Yuba County,2019,78668,06115
8,1,Colorado,Adams County,2019,517421,08001
8,3,Colorado,Alamosa County,2019,16233,08003
8,5,Colorado,Arapahoe County,2019,656590,08005
8,7,Colorado,Archuleta County,2019,14029,08007
8,9,Colorado,Baca County,2019,3581,08009
8,11,Colorado,Bent County,2019,5577,08011
8,13,Colorado,Boulder County,2019,326196,08013
8,14,Colorado,Broomfield County,2019,70465,08014
8,15,Colorado,Chaffee County,2019,20356,08015
8,17,Colorado,Cheyenne County,2019,1831,08017
8,19,Colorado,Clear Creek County,2019,9700,08019
8,21,Colorado,Conejos County,2019,8205,08021
8,23,Colorado,Costilla County,2019,3887,08023
8,25,Colorado,Crowley County,2019,6061,08025
8,27,Colorado,Custer County,2019,5068,08027
8,29,Colorado,Delta County,2019,31162,08029
8,31,Colorado,Denver County,2019,727211,08031
8,33,Colorado,Dolores County,2019,2055,08033
8,35,Colorado,Douglas County,2019,351154,08035
8,37,Colorado,Eagle County,2019,55127,08037
8,39,Colorado,Elbert County,2019,26729,08039
8,41,Colorado,El Paso County,2019,720403,08041
8,43,Colorado,Fremont County,2019,47839,08043
8,45,Colorado,Garfield County,2019,60061,08045
8,47,Colorado,Gilpin County,2019,6243,08047
8,49,Colorado,Grand County,2019,15734,08049
8,51,Colorado,Gunnison County,2019,17462,08051
8,53,Colorado,Hinsdale County,2019,820,08053
8,55,Colorado,Huerfano County,2019,6897,08055
8,57,Colorado,Jackson County,2019,1392,08057
8,59,Colorado,Jefferson County,2019,582881,08059
8,61,Colorado,Kiowa County,2019,1406,08061
8,63,Colorado,Kit Carson County,2019,7097,08063
8,65,Colorado,Lake County,2019,8127,08065
8,67,Colorado,La Plata County,2019,56221,08067
8,69,Colorado,Larimer County,2019,356899,08069
8,71,Colorado,Las Animas County,2019,14506,08071
8,73,Colorado,Lincoln County,2019,5701,08073
8,75,Colorado,Logan County,2019,22409,08075
8,77,Colorado,Mesa County,2019,154210,08077
8,79,Colorado,Mineral County,2019,769,08079
8,81,Colorado,Moffat County,2019,13283,08081
8,83,Colorado,Montezuma County,2019,26183,08083
8,85,Colorado,Montrose County,2019,42758,08085
8,87,Colorado,Morgan County,2019,29068,08087
8,89,Colorado,Otero County,2019,18278,08089
8,91,Colorado,Ouray County,2019,4952,08091
8,93,Colorado,Park County,2019,18845,08093
8,95,Colorado,Phillips County,2019,4265,08095
8,97,Colorado,Pitkin County,2019,17767,08097
8,99,Colorado,Prowers County,2019,12172,08099
8,101,Colorado,Pueblo County,2019,168424,08101
8,103,Colorado,Rio Blanco County,2019,6324,08103
8,105,Colorado,Rio Grande County,2019,11267,08105
8,107,Colorado,Routt County,2019,25638,08107
8,109,Colorado,Saguache County,2019,6824,08109
8,111,Colorado,San Juan County,2019,728,08111
8,113,Colorado,San Miguel County,2019,8179,08113
8,115,Colorado,Sedgwick County,2019,2248,08115
