BUYER_STATE,BUYER_COUNTY,YEAR,TOTAL_MME,BUYER_BUS_ACT,unique_buyers
GA,FULTON,2016,31875334919.17905,"ANALYTICAL LAB,CHAIN PHARMACY,COMP/MAINT/DETOX,DISTRIBUTOR,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",2624
GA,FULTON,2017,77751798137.63002,"ANALYTICAL LAB,CHAIN PHARMACY,COMP/MAINT/DETOX,DISTRIBUTOR,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MANUFACTURER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",2499
GA,FULTON,2018,93057572655.94246,"ANALYTICAL LAB,CHAIN PHARMACY,COMP/MAINT/DETOX,DISTRIBUTOR,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,MAINTENANCE,MANUFACTURER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",2525
GA,FULTON,2019,106117229846.691,"ANALYTICAL LAB,CHAIN PHARMACY,COMP/MAINT/DETOX,DISTRIBUTOR,HOSP/CLINIC FED,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY",2130
GA,GILMER,2006,28334082.23918325,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",227
GA,GILMER,2007,29664433.1460535,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",262
GA,GILMER,2008,33061121.3931152,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",254
GA,GILMER,2009,37893218.966678,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",263
GA,GILMER,2010,38584597.2657675,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",231
GA,GILMER,2011,43324436.839438,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",238
GA,GILMER,2012,43581493.88914,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",286
GA,GILMER,2013,48225809.2779775,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",288
GA,GILMER,2014,46782310.002891,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",279
GA,GILMER,2015,47448839.433106,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",77
GA,GILMER,2016,48189452.780067,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",87
GA,GILMER,2017,42953668.22743499,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",82
GA,GILMER,2018,38624531.821664,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",72
GA,GILMER,2019,35839677.5904625,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",48
GA,GLASCOCK,2006,302.70000000000005,PRACTITIONER,1
GA,GLASCOCK,2007,1210.8000000000002,PRACTITIONER,4
GA,GLASCOCK,2008,1390.8000000000002,PRACTITIONER,2
GA,GLASCOCK,2010,360.0,PRACTITIONER,1
GA,GLYNN,2006,65081774.778031245,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",915
GA,GLYNN,2007,76109198.04446495,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",944
GA,GLYNN,2008,82244710.56910084,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1009
GA,GLYNN,2009,100339727.80984825,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",1081
GA,GLYNN,2010,119129114.98125674,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/275,PRACTITIONER-DW/30,RETAIL PHARMACY",950
GA,GLYNN,2011,122909964.0763375,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",973
GA,GLYNN,2012,116830745.35442999,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",969
GA,GLYNN,2013,109860184.847857,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",930
GA,GLYNN,2014,109339901.17473449,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",956
GA,GLYNN,2015,108309596.074243,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",306
GA,GLYNN,2016,107410837.532436,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",314
GA,GLYNN,2017,108008011.57202299,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",303
GA,GLYNN,2018,99821588.02906449,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",276
GA,GLYNN,2019,101051705.11917199,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,PRACTITIONER,RETAIL PHARMACY",231
GA,GORDON,2006,31420261.70161775,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",391
GA,GORDON,2007,34989522.4786615,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",440
GA,GORDON,2008,34568421.740294,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",465
GA,GORDON,2009,37215358.7915345,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",484
GA,GORDON,2010,42933461.242578745,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",471
GA,GORDON,2011,44144871.3609745,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",427
GA,GORDON,2012,43648765.355085246,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",471
GA,GORDON,2013,46212479.189881995,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",480
GA,GORDON,2014,53298427.4613435,"CHAIN PHARMACY,COMP/MAINT/DETOX,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",479
GA,GORDON,2015,47425737.52059899,"CHAIN PHARMACY,COMP/MAINT/DETOX,HOSPITAL/CLINIC,MAINTENANCE,PRACTITIONER,RETAIL PHARMACY",146
GA,GORDON,2016,66964177.649312004,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINTENANCE,PRACTITIONER,RETAIL PHARMACY",160
GA,GORDON,2017,78259199.286589,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINTENANCE,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",153
GA,GORDON,2018,79808989.2347003,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINTENANCE,PRACTITIONER,RETAIL PHARMACY",138
GA,GORDON,2019,83575390.75627701,"CHAIN PHARMACY,HOSPITAL/CLINIC,MAINTENANCE,PRACTITIONER,RETAIL PHARMACY",103
GA,GRADY,2006,6799235.794141,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",293
GA,GRADY,2007,8619240.390287,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",296
GA,GRADY,2008,18556875.457732,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",323
GA,GRADY,2009,8189607.7385249995,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",284
GA,GRADY,2010,10127165.5905625,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",272
GA,GRADY,2011,11405336.3837105,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",275
GA,GRADY,2012,13384594.305422999,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",284
GA,GRADY,2013,13553440.8423305,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",278
GA,GRADY,2014,13539798.9442365,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",307
GA,GRADY,2015,14521139.112122,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",70
GA,GRADY,2016,14399308.650385998,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",91
GA,GRADY,2017,15839608.055632997,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",81
GA,GRADY,2018,17079121.446755998,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",77
GA,GRADY,2019,320175331.723511,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",50
GA,GREENE,2006,8275689.94773025,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",265
GA,GREENE,2007,9913199.62148075,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",267
GA,GREENE,2008,12169342.9946285,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",262
GA,GREENE,2009,12981249.70046,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",263
GA,GREENE,2010,14564729.0828415,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",251
GA,GREENE,2011,16980331.447455,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",248
GA,GREENE,2012,18089694.7372015,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",243
GA,GREENE,2013,21570479.60762,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",305
GA,GREENE,2014,23856277.4562965,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",321
GA,GREENE,2015,24426650.911206998,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",89
GA,GREENE,2016,22089306.711067997,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",101
GA,GREENE,2017,18759209.367043998,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",83
GA,GREENE,2018,19070572.093418,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",90
GA,GREENE,2019,18912961.112545,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",69
GA,GWINNETT,2006,28977063000.678513,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY,REVERSE DISTRIB",4620
GA,GWINNETT,2007,23402193583.0685,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY,REVERSE DISTRIB",4677
GA,GWINNETT,2008,43375064101.600204,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",4300
GA,GWINNETT,2009,37904794959.744865,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",4317
GA,GWINNETT,2010,98695500498.34698,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",4366
GA,GWINNETT,2011,54758549429.95504,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,RETAIL PHARMACY,REVERSE DISTRIB",4681
GA,GWINNETT,2012,58080449701.50036,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",4937
GA,GWINNETT,2013,202487167928.08047,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",4913
GA,GWINNETT,2014,76545905225.67441,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",4801
GA,GWINNETT,2015,52647773536.97446,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1498
GA,GWINNETT,2016,12515394012.846125,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1681
GA,GWINNETT,2017,8626225802.876762,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1637
GA,GWINNETT,2018,10093214686.55517,"ANALYTICAL LAB,CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RESEARCHER (II-V),RETAIL PHARMACY,REVERSE DISTRIB",1621
GA,GWINNETT,2019,10527277098.485664,"CHAIN PHARMACY,DISTRIBUTOR,HOSPITAL/CLINIC,MAINT & DETOX,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY,REVERSE DISTRIB",1384
GA,HABERSHAM,2006,37356244.98139675,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",551
GA,HABERSHAM,2007,38619563.864998996,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",517
GA,HABERSHAM,2008,39385609.57015125,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",489
GA,HABERSHAM,2009,43506580.9197825,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",498
GA,HABERSHAM,2010,41295178.5993625,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",504
GA,HABERSHAM,2011,44758513.14474125,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",612
GA,HABERSHAM,2012,43525664.172787495,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",599
GA,HABERSHAM,2013,40008857.73916725,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",570
GA,HABERSHAM,2014,40208849.1681565,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",542
GA,HABERSHAM,2015,38235134.678174,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",161
GA,HABERSHAM,2016,38610677.077671,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",179
GA,HABERSHAM,2017,37001439.4603315,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,RETAIL PHARMACY",161
GA,HABERSHAM,2018,33813772.304804996,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",163
GA,HABERSHAM,2019,31442537.496174496,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",136
GA,HALL,2006,3853053924.32142,"ANALYTICAL LAB,CHAIN PHARMACY,EXPORTER,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1379
GA,HALL,2007,3960990627.0844045,"ANALYTICAL LAB,CHAIN PHARMACY,EXPORTER,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1389
GA,HALL,2008,2817036548.236808,"ANALYTICAL LAB,CHAIN PHARMACY,EXPORTER,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1540
GA,HALL,2009,197694901064755.97,"ANALYTICAL LAB,CHAIN PHARMACY,EXPORTER,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1604
GA,HALL,2010,57921742582611.164,"ANALYTICAL LAB,CHAIN PHARMACY,EXPORTER,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/100,PRACTITIONER-DW/30,RETAIL PHARMACY",1476
GA,HALL,2011,117879564392944.61,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,MLP-NURSE PRACTITIONER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1455
GA,HALL,2012,62338493464268.79,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,MLP-NURSE PRACTITIONER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1510
GA,HALL,2013,900247390.7369015,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,MLP-PHYSICIAN ASSISTANT,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1445
GA,HALL,2014,1140533868.8123634,"ANALYTICAL LAB,CHAIN PHARMACY,EXPORTER,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,PRACTITIONER-DW/30,RETAIL PHARMACY",1368
GA,HALL,2015,1803269245.9010248,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",472
GA,HALL,2016,598311261.5515063,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",549
GA,HALL,2017,482607183.2151925,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",513
GA,HALL,2018,442431919.6772135,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",493
GA,HALL,2019,431571214.18946797,"ANALYTICAL LAB,CHAIN PHARMACY,HOSPITAL/CLINIC,MAINT & DETOX,MANUFACTURER,PRACTITIONER,RETAIL PHARMACY",440
GA,HANCOCK,2006,1212385.759548,"PRACTITIONER,RETAIL PHARMACY",38
GA,HANCOCK,2007,1095739.7219205,RETAIL PHARMACY,32
GA,HANCOCK,2008,1311306.835851,RETAIL PHARMACY,30
GA,HANCOCK,2009,1092417.592353,RETAIL PHARMACY,32
GA,HANCOCK,2010,1395061.072016,RETAIL PHARMACY,31
GA,HANCOCK,2011,1123894.484981,"PRACTITIONER,RETAIL PHARMACY",32
GA,HANCOCK,2012,1356043.390265,RETAIL PHARMACY,31
GA,HANCOCK,2013,1715618.469977,RETAIL PHARMACY,31
GA,HANCOCK,2014,1938591.812901,RETAIL PHARMACY,31
GA,HANCOCK,2015,2473865.493488,RETAIL PHARMACY,9
GA,HANCOCK,2016,2556416.6861869995,RETAIL PHARMACY,10
GA,HANCOCK,2017,2195639.954522999,RETAIL PHARMACY,8
GA,HANCOCK,2018,1672025.8282059992,RETAIL PHARMACY,9
GA,HANCOCK,2019,1482918.8119399995,RETAIL PHARMACY,6
GA,HARALSON,2006,59727878.55294175,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",362
GA,HARALSON,2007,63877964.57371425,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",353
GA,HARALSON,2008,60370859.75255075,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",364
GA,HARALSON,2009,64546961.28128425,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",391
GA,HARALSON,2010,67767486.70717075,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",376
GA,HARALSON,2011,69235431.738644,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",357
GA,HARALSON,2012,69760947.4914325,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",382
GA,HARALSON,2013,65526046.90922,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",382
GA,HARALSON,2014,64463193.390721,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",365
GA,HARALSON,2015,67561424.819948,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",93
GA,HARALSON,2016,70853800.790685,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",108
GA,HARALSON,2017,67306399.96117799,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",98
GA,HARALSON,2018,62594456.851061,"CHAIN PHARMACY,HOSPITAL/CLINIC,MLP-NURSE PRACTITIONER,PRACTITIONER,RETAIL PHARMACY",100
GA,HARALSON,2019,59026588.593139,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",79
GA,HARRIS,2006,1884869.8547866,"PRACTITIONER,RETAIL PHARMACY",77
GA,HARRIS,2007,1945982.56954375,"PRACTITIONER,RETAIL PHARMACY",80
GA,HARRIS,2008,1908777.000088,"PRACTITIONER,RETAIL PHARMACY",66
GA,HARRIS,2009,2004221.7389195,"PRACTITIONER,RETAIL PHARMACY",67
GA,HARRIS,2010,3291245.755348,"PRACTITIONER,RETAIL PHARMACY",68
GA,HARRIS,2011,2759650.30578,"PRACTITIONER,RETAIL PHARMACY",65
GA,HARRIS,2012,2513559.199399,"PRACTITIONER,RETAIL PHARMACY",96
GA,HARRIS,2013,2782336.194654,"PRACTITIONER,RETAIL PHARMACY",72
GA,HARRIS,2014,3150209.215205,"PRACTITIONER,RETAIL PHARMACY",78
GA,HARRIS,2015,3388605.822239999,"PRACTITIONER,RETAIL PHARMACY",24
GA,HARRIS,2016,3400579.9536399995,"PRACTITIONER,RETAIL PHARMACY",21
GA,HARRIS,2017,3200594.4898439995,"PRACTITIONER,RETAIL PHARMACY",26
GA,HARRIS,2018,3057748.826333999,"PRACTITIONER,RETAIL PHARMACY",29
GA,HARRIS,2019,2541030.1048379997,"PRACTITIONER,RETAIL PHARMACY",23
GA,HART,2006,19633067.2377775,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",223
GA,HART,2007,18550681.8926865,"CHAIN PHARMACY,HOSPITAL/CLINIC,PRACTITIONER,RETAIL PHARMACY",261
